1478821950,1.69,4536
1478821951,2.53,4553
1478821952,3.19,4528
1478821953,3.44,4534
1478821954,3.55,4499
1478821955,3.90,4516
1478821956,2.88,4463
1478821957,2.80,4442
1478821958,2.84,4492
1478821959,2.77,4469
1478821960,2.67,4459
1478821961,2.69,4468
1478821962,2.61,4486
1478821963,2.67,4477
1478821964,2.67,4478
1478821965,2.71,4476
1478821966,2.73,4439
1478821967,2.78,4458
1478821968,2.69,4438
1478821969,2.77,4474
1478821970,2.85,4488
1478821971,2.82,4446
1478821972,2.78,4489
1478821973,2.92,4489
1478821974,3.05,4559
1478821975,3.63,4540
1478821976,3.57,4490
1478821977,3.64,4540
1478821978,3.52,4525
1478821979,3.77,4453
1478821980,3.86,4523
1478821981,4.00,4558
1478821982,3.99,4484
1478821983,4.06,4498
1478821984,4.17,4580
1478821985,4.12,4511
1478821986,3.90,4518
1478821987,4.16,4554
1478821988,4.29,4524
1478821989,3.55,4527
1478821990,3.64,4518
1478821991,3.28,4430
1478821992,4.00,4502
1478821993,3.96,4508
1478821994,3.93,7021
1478821995,4.31,3624
1478821996,4.47,-1294
1478821997,1.01,4331
1478821998,-2.53,4655
1478821999,-1.30,4426
1478822000,-1.55,4634
1478822001,-1.71,4169
1478822002,-0.79,4546
1478822003,-2.00,4680
1478822004,-6.34,4080
1478822005,-2.07,4321
1478822006,3.77,4406
1478822007,1.81,3619
1478822008,3.65,4722
1478822009,-0.48,4759
1478822010,-2.48,4493
1478822011,-4.00,4539
1478822012,-14.44,4559
1478822013,-9.25,4578
1478822014,-9.80,4528
1478822015,-2.41,4500
1478822016,-2.72,4506
1478822017,-2.06,4103
1478822018,-1.47,4245
1478822019,-2.71,4322
1478822020,-1.67,4657
1478822021,-1.23,4755
1478822022,-2.87,4700
1478822023,-0.58,4684
1478822024,-2.50,4155
1478822025,-4.87,5548
1478822026,-2.38,4854
1478822027,0.75,5222
1478822028,-2.06,4287
1478822029,-0.07,4330
1478822030,-4.00,4374
1478822031,-0.32,4643
1478822032,-2.11,5468
1478822033,-2.05,4027
1478822034,-1.33,4325
1478822035,-0.28,5159
1478822036,-5.82,4927
1478822037,-5.89,1841
1478822038,-3.06,4453
1478822039,-0.56,5550
1478822040,3.55,4750
1478822041,-0.17,4412
1478822042,1.81,5442
1478822043,1.67,5677
1478822044,2.55,4406
1478822045,1.66,4274
1478822046,-0.72,4486
1478822047,2.14,4906
1478822048,0.34,5008
1478822049,1.05,4935
1478822050,-0.45,4703
1478822051,2.56,4513
1478822052,1.63,4190
1478822053,2.01,4987
1478822054,1.95,4517
1478822055,0.61,4332
1478822056,3.64,4304
1478822057,2.45,4472
1478822058,0.84,5343
1478822059,2.94,4418
1478822060,2.95,4447
1478822061,2.30,4282
1478822062,1.92,5093
1478822063,3.00,4581
1478822064,1.06,4997
1478822065,3.02,4145
1478822066,3.65,4338
1478822067,3.48,4492
1478822068,3.28,3849
1478822069,4.39,4266
1478822070,3.26,4732
1478822071,1.62,5048
1478822072,1.83,4040
1478822073,3.39,4921
1478822074,0.88,5163
1478822075,-0.62,4617
1478822076,0.43,4323
1478822077,-3.14,4327
1478822078,1.96,2459
1478822079,-1.45,4016
1478822080,1.41,5243
1478822081,-2.37,4112
1478822082,-2.99,3639
1478822083,-5.25,4983
1478822084,-6.44,4042
1478822085,-0.50,4793
1478822086,-2.26,5740
1478822087,-1.12,4052
1478822088,2.13,3523
1478822089,1.09,4284
1478822090,0.48,4841
1478822091,1.63,4707
1478822092,3.40,4309
1478822093,6.25,5384
1478822094,5.55,4080
1478822095,4.46,3644
1478822096,3.91,5636
1478822097,4.06,4119
1478822098,3.90,4576
1478822099,2.59,2969
1478822100,3.55,3244
1478822101,-2.70,4185
1478822102,3.43,3625
1478822103,0.40,4583
1478822104,-1.57,4512
1478822105,-2.24,4036
1478822106,-6.36,4827
1478822107,-1.64,4429
1478822108,-11.10,4181
1478822109,-9.18,4360
1478822110,-7.14,5470
1478822111,-2.42,3590
1478822112,-2.10,4475
1478822113,-5.00,4686
1478822114,-4.56,5983
1478822115,-4.97,4548
1478822116,-5.02,4485
1478822117,-3.70,4509
1478822118,-3.91,4460
1478822119,-3.79,4493
1478822120,-3.42,4486
1478822121,-4.09,4499
1478822122,-3.64,4490
1478822123,-3.09,4532
1478822124,-3.29,4506
1478822125,-11.20,4684
1478822126,-13.40,-2949
1478822127,-18.45,-382
1478822128,-12.93,3747
1478822129,-7.78,4594
1478822130,-5.15,4437
1478822131,-4.85,4531
1478822132,-3.27,4513
1478822133,-3.72,4466
1478822134,-3.26,4494
1478822135,-4.10,4514
1478822136,-3.84,4485
1478822137,-3.45,4508
1478822138,-3.84,4538
1478822139,-3.47,4516
1478822140,-3.90,4511
1478822141,-3.33,4507
1478822142,-4.11,4473
1478822143,-4.07,4507
1478822144,-4.08,4515
1478822145,-3.18,4487
1478822146,-3.16,4512
1478822147,-3.45,4476
1478822148,-4.78,4506
1478822149,-4.34,4500
1478822150,-4.05,4502
1478822151,-2.98,4478
1478822152,-1.46,4777
1478822153,0.81,4510
1478822154,0.32,5153
